iter	Passed	Remaining
1664	22588	5670
1665	22601	5657
1666	22615	5643
1667	22626	5629
1668	22639	5615
1669	22652	5602
1670	22664	5588
1671	22677	5574
1672	22689	5560
1673	22703	5547
1674	22716	5533
1675	22728	5519
1676	22741	5505
1677	22754	5491
1678	22765	5477
1679	22778	5464
1680	22791	5450
1681	22804	5436
1682	22816	5422
1683	22828	5408
1684	22842	5395
1685	22854	5381
1686	22869	5368
1687	22882	5354
1688	22894	5340
1689	22908	5327
1690	22920	5313
1691	22932	5299
1692	22945	5285
1693	22957	5271
1694	22969	5257
1695	22981	5244
1696	22995	5230
1697	23006	5216
1698	23017	5202
1699	23030	5188
1700	23042	5174
1701	23054	5160
1702	23070	5147
1703	23083	5134
1704	23096	5120
1705	23108	5106
1706	23118	5092
1707	23131	5078
1708	23143	5064
1709	23157	5051
1710	23169	5037
1711	23180	5023
1712	23195	5010
1713	23208	4996
1714	23220	4982
1715	23232	4968
1716	23245	4955
1717	23257	4941
1718	23269	4927
1719	23282	4913
1720	23295	4900
1721	23308	4886
1722	23322	4872
1723	23334	4859
1724	23346	4845
1725	23359	4831
1726	23371	4817
1727	23385	4804
1728	23398	4790
1729	23412	4777
1730	23424	4763
1731	23437	4749
1732	23451	4736
1733	23463	4722
1734	23475	4708
1735	23488	4694
1736	23500	4681
1737	23511	4667
1738	23523	4653
1739	23535	4639
1740	23546	4625
1741	23558	4611
1742	23569	4597
1743	23579	4583
1744	23591	4569
1745	23602	4555
1746	23613	4541
1747	23624	4527
1748	23635	4513
1749	23646	4499
1750	23656	4485
1751	23667	4471
1752	23678	4457
1753	23689	4443
1754	23699	4429
1755	23712	4415
1756	23723	4401
1757	23734	4387
1758	23744	4373
1759	23755	4359
1760	23767	4345
1761	23777	4331
1762	23790	4318
1763	23800	4304
1764	23812	4290
1765	23823	4276
1766	23833	4262
1767	23845	4248
1768	23858	4234
1769	23870	4221
1770	23882	4207
1771	23893	4193
1772	23906	4179
1773	23919	4166
1774	23935	4153
1775	23948	4139
1776	23962	4126
1777	23974	4112
1778	23985	4098
1779	23996	4084
1780	24007	4070
1781	24019	4057
1782	24031	4043
1783	24043	4029
1784	24054	4015
1785	24066	4002
1786	24078	3988
1787	24089	3974
1788	24101	3960
1789	24113	3947
1790	24127	3933
1791	24140	3920
1792	24153	3906
1793	24165	3892
1794	24177	3879
1795	24188	3865
1796	24200	3851
1797	24213	3838
1798	24227	3824
1799	24240	3811
1800	24253	3797
1801	24266	3784
1802	24279	3770
1803	24294	3757
1804	24306	3743
1805	24322	3730
1806	24339	3717
1807	24353	3704
1808	24369	3691
1809	24383	3677
1810	24399	3664
1811	24415	3651
1812	24429	3638
1813	24443	3624
1814	24460	3611
1815	24474	3598
1816	24488	3585
1817	24503	3571
1818	24516	3558
1819	24529	3544
1820	24542	3531
1821	24554	3517
1822	24566	3503
1823	24581	3490
1824	24594	3476
1825	24607	3463
1826	24623	3450
1827	24636	3436
1828	24652	3423
1829	24665	3410
1830	24681	3396
1831	24695	3383
1832	24708	3369
1833	24722	3356
1834	24736	3343
1835	24749	3329
1836	24761	3315
1837	24775	3302
1838	24788	3288
1839	24802	3275
1840	24817	3262
1841	24830	3248
1842	24844	3235
1843	24857	3221
1844	24871	3208
1845	24884	3194
1846	24896	3181
1847	24910	3167
1848	24923	3154
1849	24935	3140
1850	24946	3126
1851	24959	3113
1852	24972	3099
1853	24984	3085
1854	24996	3072
1855	25008	3058
1856	25022	3045
1857	25035	3031
1858	25049	3018
1859	25061	3004
1860	25073	2991
1861	25088	2977
1862	25101	2964
1863	25114	2950
1864	25127	2937
1865	25139	2923
1866	25152	2909
1867	25164	2896
1868	25177	2882
1869	25187	2868
1870	25201	2855
1871	25216	2842
1872	25229	2828
1873	25242	2815
1874	25256	2801
1875	25271	2788
1876	25286	2775
1877	25301	2761
1878	25313	2748
1879	25326	2734
1880	25339	2721
1881	25352	2707
1882	25366	2694
1883	25379	2680
1884	25391	2667
1885	25404	2653
1886	25417	2640
1887	25429	2626
1888	25441	2612
1889	25456	2599
1890	25467	2585
1891	25480	2572
1892	25493	2558
1893	25504	2545
1894	25515	2531
1895	25528	2517
1896	25540	2504
1897	25552	2490
1898	25563	2476
1899	25578	2463
1900	25592	2450
1901	25604	2436
1902	25620	2423
1903	25631	2409
1904	25645	2396
1905	25657	2382
1906	25674	2369
1907	25686	2355
1908	25699	2342
1909	25710	2328
1910	25722	2315
1911	25736	2301
1912	25748	2288
1913	25759	2274
1914	25772	2260
1915	25783	2247
1916	25795	2233
1917	25806	2220
1918	25818	2206
1919	25831	2193
1920	25845	2179
1921	25856	2165
1922	25871	2152
1923	25883	2139
1924	25895	2125
1925	25908	2111
1926	25920	2098
1927	25936	2085
1928	25949	2071
1929	25961	2058
1930	25972	2044
1931	25985	2030
1932	25998	2017
1933	26010	2003
1934	26022	1990
1935	26035	1976
1936	26048	1963
1937	26062	1949
1938	26075	1936
1939	26088	1922
1940	26100	1909
1941	26115	1896
1942	26127	1882
1943	26138	1868
1944	26150	1855
1945	26163	1841
1946	26175	1828
1947	26187	1814
1948	26199	1801
1949	26212	1787
1950	26224	1774
1951	26235	1760
1952	26248	1747
1953	26261	1733
1954	26273	1720
1955	26286	1706
1956	26298	1693
1957	26310	1679
1958	26325	1666
1959	26339	1652
1960	26352	1639
1961	26364	1625
1962	26377	1612
1963	26389	1598
1964	26402	1585
1965	26413	1571
1966	26424	1558
1967	26438	1544
1968	26449	1531
1969	26462	1517
1970	26474	1504
1971	26487	1490
1972	26502	1477
1973	26515	1464
1974	26528	1450
1975	26542	1437
1976	26555	1423
1977	26568	1410
1978	26582	1396
1979	26595	1383
1980	26608	1370
1981	26620	1356
1982	26631	1343
1983	26643	1329
1984	26655	1315
1985	26667	1302
1986	26679	1289
1987	26690	1275
1988	26702	1261
1989	26714	1248
1990	26727	1235
1991	26740	1221
1992	26753	1208
1993	26766	1194
1994	26778	1181
1995	26791	1167
1996	26803	1154
1997	26816	1140
1998	26830	1127
1999	26842	1113
2000	26855	1100
2001	26868	1087
2002	26882	1073
2003	26895	1060
2004	26909	1046
2005	26922	1033
2006	26935	1019
2007	26949	1006
2008	26962	993
2009	26976	979
2010	26987	966
2011	26999	952
2012	27012	939
2013	27025	925
2014	27038	912
2015	27049	898
2016	27061	885
2017	27073	872
2018	27084	858
2019	27095	845
2020	27108	831
2021	27120	818
2022	27134	804
2023	27146	791
2024	27158	777
2025	27171	764
2026	27184	751
2027	27195	737
2028	27207	724
2029	27219	710
2030	27231	697
2031	27243	683
2032	27255	670
2033	27267	656
2034	27277	643
2035	27290	629
2036	27301	616
2037	27313	603
2038	27325	589
2039	27337	576
2040	27348	562
2041	27359	549
2042	27371	535
2043	27383	522
2044	27393	509
2045	27406	495
2046	27418	482
2047	27431	468
2048	27443	455
2049	27455	441
2050	27467	428
2051	27479	415
2052	27490	401
2053	27501	388
2054	27513	374
2055	27525	361
2056	27537	348
2057	27549	334
2058	27563	321
2059	27575	307
2060	27586	294
2061	27598	281
2062	27609	267
2063	27620	254
2064	27631	240
2065	27642	227
2066	27655	214
2067	27667	200
2068	27679	187
2069	27692	173
2070	27706	160
2071	27719	147
2072	27731	133
2073	27744	120
2074	27755	107
2075	27768	93
2076	27780	80
2077	27792	66
2078	27804	53
2079	27814	40
2080	27825	26
2081	27838	13
2082	27851	0
